,Close Price
0,6.922988659622726
1,6.920276559535809
2,6.9125935556223865
3,6.92279166380825
4,6.916268934747341
5,6.908654874224973
6,6.911298992605502
7,6.895176496775277
8,6.899975091663174
9,6.89977350924048
10,6.916070610585851
11,6.885509670034818
12,6.883360122147415
13,6.86218243368738
14,6.858827605358713
15,6.856356715896137
16,6.819961778031468
17,6.848482867517066
18,6.860349156584867
19,6.872905001546391
20,6.884281922796495
21,6.88407715162756
22,6.872697887166734
23,6.875232087276577
24,6.886582713749336
25,6.895379007914082
26,6.875232087276577
27,6.8586700712916455
28,6.852189713532429
29,6.839690548068008
30,6.816023688382544
31,6.83249279448159
32,6.83845878997948
33,6.835399616789997
34,6.83405491605218
35,6.826490992151173
36,6.866933284461882
37,6.859037612184707
38,6.842523184044522
39,6.8586700712916455
40,6.873577827180551
41,6.866047475582347
42,6.854196261887574
43,6.847527453431651
44,6.842950055616021
45,6.8450284490738325
46,6.849066282633458
47,6.8626009969750275
48,6.861449526105625
49,6.86218243368738
50,6.870468694196121
51,6.8158592642776
52,6.806829360392176
53,6.804614520062624
54,6.794082534493561
55,6.793522184820712
56,6.787111906459793
57,6.79026595018967
58,6.8176664442004515
59,6.797828799603533
60,6.786999077846337
61,6.759603237958279
62,6.757513615651594
63,6.732389474754188
64,6.726652978592912
65,6.73089876161924
66,6.746882053394052
67,6.742231840464063
68,6.777304849598072
69,6.796935443876893
70,6.77090409623294
71,6.76567314704768
72,6.760472626832698
73,6.758152574750908
74,6.764981304990682
75,6.771992827968137
76,6.7440002917620205
77,6.725093664375078
78,6.728150029682411
79,6.749638410885
80,6.744412480785964
81,6.733580447323951
82,6.753204519133539
83,6.769871571618751
84,6.767975836453852
85,6.749286958210342
86,6.748642307325063
87,6.720159839685475
88,6.810473156175584
89,6.823122888141433
90,6.8593000587127335
91,6.850496860141855
92,6.856514614788541
93,6.874250200424739
94,6.84043957169727
95,6.849119303497179
96,6.873526087431477
97,6.877399158967238
98,6.891879929823847
99,6.886940139268217
100,6.895328383974009
101,6.895783907200917
102,6.908904618238658
103,6.909403919227661
104,6.907055033867744
105,6.903194896225806
106,6.917656103659399
107,6.913538523737865
108,6.932496670870584
109,6.952393980600518
110,6.956973922769636
111,6.915227293820838
112,6.932203959384447
113,6.929663531031017
114,6.931129950298588
115,6.919090788645883
116,6.905352394365827
117,6.9149294827301375
118,6.909304078971988
119,6.894973944617404
120,6.902541711929249
121,6.9111495120501525
122,6.922939414307177
123,6.9144825997315635
124,6.918002595433687
125,6.9134888108298975
126,6.908205177762502
127,6.898462232070544
128,6.907305177701752
129,6.912394501130562
130,6.898462232070544
131,6.902491449307038
132,6.899067650584572
133,6.904249139652849
134,6.886582713749336
135,6.836366682894484
136,6.806774049128023
137,6.803505257608338
138,6.79026595018967
139,6.776735016543733
140,6.808928924675242
141,6.784343934066902
142,6.785870090992013
143,6.809094492158167
144,6.816188085456647
145,6.797828799603533
146,6.800949274664328
147,6.803893639448047
148,6.776678015375194
149,6.776221889020287
150,6.787788610934949
151,6.785192086559012
152,6.79592946379988
153,6.805334881382667
154,6.798944373123957
155,6.810583367229864
156,6.797382221500767
157,6.791783102729716
158,6.773023165781096
159,6.7782159076271515
160,6.785361630768071
161,6.766594859193123
162,6.797661356185063
163,6.791109096862817
164,6.767803318554692
165,6.779069271354092
166,6.792232187726598
167,6.791726952922015
168,6.760240863693588
169,6.746705857463722
170,6.762729506931879
171,6.773709468353072
172,6.77923985674671
173,6.776506992372183
174,6.779808264651515
175,6.775251929169043
176,6.7862089209026415
177,6.831791740175098
178,6.832438884672688
179,6.828441472262411
180,6.826978968954849
181,6.806442117281647
182,6.796767850792509
183,6.7633073746162635
184,6.724793517300759
185,6.714170529909472
186,6.726892657424426
187,6.7150196838393095
188,6.697466253104128
189,6.699192410982955
190,6.722148331196653
191,6.738981534733451
192,6.743823587299773
193,6.736076882286662
194,6.750282420157573
195,6.752562389576435
196,6.767055396879002
197,6.753262874106858
198,6.735839394902063
199,6.745412804503495
200,6.76128337508188
201,6.752095127141673
202,6.755885329644011
203,6.766940282339909
204,6.784909448983291
205,6.787788610934949
206,6.804226418153281
207,6.76122548628624
208,6.764173550504113
209,6.751861414023461
210,6.736076882286662
211,6.737619177051984
212,6.735483058041184
213,6.746588376260579
214,6.7722218836869414
215,6.803893639448047
216,6.804004577988209
217,6.805334881382667
218,6.821325550983749
219,6.813938982777852
220,6.803449762172823
221,6.7829853920261876
222,6.799390254304012
223,6.813938982777852
224,6.8269247610675885
225,6.833785758781962
226,6.84316342308896
227,6.8111342403777115
228,6.819306505797024
229,6.832923968359133
230,6.80887372942202
231,6.78981598111745
232,6.787788610934949
233,6.784570178411759
234,6.807548128565106
235,6.803671725438814
236,6.779751438397771
237,6.767343125265392
238,6.762266972233531
239,6.727491603297627
240,6.73702626822399
241,6.745883199055592
242,6.75745550821092
243,6.736789006226317
244,6.751569195792809
245,6.728748223156012
246,6.776621010957336
247,6.786265381394427
248,6.789028047713336
